Child_ID,Exam,Goal,Grade,Title,Type,Format_refrence,Section_name,Subject,Subject_tagged,Learnpath_name,Learnmap_id,Chapter
3615594,IBPS PO Mains,Banking,PrePG,Spotting Errors,learn_chapter,5ec586770c88fe586096193e,Learn English Language Chapters From IBPS PO Mains,English Language,English Language,banking--ibps po mains--english language--grammar--spotting errors,5ec586770c88fe586096193e/Banking/IBPS PO Mains/English Language/Grammar/Spotting Errors,spotting errors
3615594,IBPS PO Mains,Banking,PrePG,Tenses,learn_chapter,5ec586770c88fe586096193e,Learn English Language Chapters From IBPS PO Mains,English Language,English Language,banking--ibps po mains--english language--grammar--tenses,5ec586770c88fe586096193e/Banking/IBPS PO Mains/English Language/Grammar/Tenses,tenses
3615594,IBPS PO Mains,Banking,PrePG,Cloze Test,learn_chapter,5ec586770c88fe586096193e,Learn English Language Chapters From IBPS PO Mains,English Language,English Language,banking--ibps po mains--english language--grammar--cloze test,5ec586770c88fe586096193e/Banking/IBPS PO Mains/English Language/Grammar/Cloze Test,cloze test
3615594,IBPS PO Mains,Banking,PrePG,Alphabet Test,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--alphabet test,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Alphabet Test,alphabet test
3615594,IBPS PO Mains,Banking,PrePG,Coding Decoding,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--coding decoding,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Coding Decoding,coding decoding
3615594,IBPS PO Mains,Banking,PrePG,Data Sufficiency,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--data sufficiency,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Data Sufficiency,data sufficiency
3615594,IBPS PO Mains,Banking,PrePG,Direction Sense Test,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--direction sense test,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Direction Sense Test,direction sense test
3615594,IBPS PO Mains,Banking,PrePG,Puzzle Test,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--puzzle test,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Puzzle Test,puzzle test
3615594,IBPS PO Mains,Banking,PrePG,Relationships and Blood Relations,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--relationships and blood relations,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Relationships and Blood Relations,relationships and blood relations
3615594,IBPS PO Mains,Banking,PrePG,Verbal Analogy,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--verbal analogy,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Verbal Analogy,verbal analogy
3615594,IBPS PO Mains,Banking,PrePG,Verbal Classification,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--verbal classification,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Verbal Classification,verbal classification
3615594,IBPS PO Mains,Banking,PrePG,Verbal Series,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--verbal reasoning--verbal series,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Verbal Reasoning/Verbal Series,verbal series
3615594,IBPS PO Mains,Banking,PrePG,Arithmetical Reasoning,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--numerical reasoning--arithmetical reasoning,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Numerical Reasoning/Arithmetical Reasoning,arithmetical reasoning
3615594,IBPS PO Mains,Banking,PrePG,Mathematical Operations,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--numerical reasoning--mathematical operations,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Numerical Reasoning/Mathematical Operations,mathematical operations
3615594,IBPS PO Mains,Banking,PrePG,Number Series,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--numerical reasoning--number series,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Numerical Reasoning/Number Series,number series
3615594,IBPS PO Mains,Banking,PrePG,"Number, Ranking and Time Sequence Test",learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,"banking--ibps po mains--reasoning--numerical reasoning--number, ranking and time sequence test","5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Numerical Reasoning/Number, Ranking and Time Sequence Test","number, ranking and time sequence test"
3615594,IBPS PO Mains,Banking,PrePG,Passage Based Reasoning,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--analytical reasoning--passage based reasoning,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Analytical Reasoning/Passage Based Reasoning,passage based reasoning
3615594,IBPS PO Mains,Banking,PrePG,Statement Based Reasoning,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--analytical reasoning--statement based reasoning,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Analytical Reasoning/Statement Based Reasoning,statement based reasoning
3615594,IBPS PO Mains,Banking,PrePG,Syllogism,learn_chapter,5ec586770c88fe586096193e,Learn Reasoning Chapters From IBPS PO Mains,All Subjects,Reasoning,banking--ibps po mains--reasoning--analytical reasoning--syllogism,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Reasoning/Analytical Reasoning/Syllogism,syllogism
3615594,IBPS PO Mains,Banking,PrePG,Averages,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--arithmetic--averages,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Averages,averages
3615594,IBPS PO Mains,Banking,PrePG,Counting Principles,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--arithmetic--counting principles,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Counting Principles,counting principles
3615594,IBPS PO Mains,Banking,PrePG,Number Systems,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--arithmetic--number systems,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Number Systems,number systems
3615594,IBPS PO Mains,Banking,PrePG,Percentages,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--arithmetic--percentages,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Percentages,percentages
3615594,IBPS PO Mains,Banking,PrePG,Progression and Series,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--arithmetic--progression and series,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Progression and Series,progression and series
3615594,IBPS PO Mains,Banking,PrePG,"Ratio, Proportion and Variation",learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,"banking--ibps po mains--quantitative aptitude--arithmetic--ratio, proportion and variation","5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Arithmetic/Ratio, Proportion and Variation","ratio, proportion and variation"
3615594,IBPS PO Mains,Banking,PrePG,Algebraic Expression,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--algebra--algebraic expression,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Algebra/Algebraic Expression,algebraic expression
3615594,IBPS PO Mains,Banking,PrePG,Geometry,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--geometry--geometry,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Geometry/Geometry,geometry
3615594,IBPS PO Mains,Banking,PrePG,Data Sufficiency,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--data interpretation--data sufficiency,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Data Interpretation/Data Sufficiency,data sufficiency
3615594,IBPS PO Mains,Banking,PrePG,Organisation of Data,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--data interpretation--organisation of data,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Data Interpretation/Organisation of Data,organisation of data
3615594,IBPS PO Mains,Banking,PrePG,Graphical Representation of Data,learn_chapter,5ec586770c88fe586096193e,Learn Quantitative Aptitude Chapters From IBPS PO Mains,All Subjects,Quantitative Aptitude,banking--ibps po mains--quantitative aptitude--data interpretation--graphical representation of data,5ec586770c88fe586096193e/Banking/IBPS PO Mains/Quantitative Aptitude/Data Interpretation/Graphical Representation of Data,graphical representation of data
3615594,IBPS PO Mains,Banking,PrePG,Computer and Internet Basics,learn_chapter,5ec586770c88fe586096193e,Learn General Awareness Chapters From IBPS PO Mains,All Subjects,General Awareness,banking--ibps po mains--general awareness--computer awareness--computer and internet basics,5ec586770c88fe586096193e/Banking/IBPS PO Mains/General Awareness/Computer Awareness/Computer and Internet Basics,computer and internet basics
3615594,IBPS PO Mains,Banking,PrePG,International and Geopolitical Affairs,learn_chapter,5ec586770c88fe586096193e,Learn General Awareness Chapters From IBPS PO Mains,All Subjects,General Awareness,banking--ibps po mains--general awareness--national and international affairs--international and geopolitical affairs,5ec586770c88fe586096193e/Banking/IBPS PO Mains/General Awareness/National and International Affairs/International and Geopolitical Affairs,international and geopolitical affairs
